SIGLA,DS_SIGLA,ANOMES_FINAL_OBRA,UN,CD_CONTA,DS_CONTA,BANCO,UF,PAIS,MOEDA,REGIAO,CLIENTE,ANOMES,VALOR
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6129,OVERHEAD NEG‡CIOS ESTRUTURADOS FIN      ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,4.262.276.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6129,OVERHEAD NEG‡CIOS ESTRUTURADOS FIN      ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,4.262.276.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6129,OVERHEAD NEG‡CIOS ESTRUTURADOS FIN      ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,4.262.276.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6129,OVERHEAD NEG‡CIOS ESTRUTURADOS FIN      ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-4.262.276.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6330,FUNDO PROJETO  FIN                      ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-11.122.683.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6330,FUNDO PROJETO  FIN                      ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-11.122.683.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6330,FUNDO PROJETO  FIN                      ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-11.122.683.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6330,FUNDO PROJETO  FIN                      ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-11.122.683.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6330,FUNDO PROJETO  FIN                      ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-11.122.683.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6330,FUNDO PROJETO  FIN                      ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,11.122.683.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6510,DESENCAIXE CAIXA EURO                   ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6510,DESENCAIXE CAIXA EURO                   ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6510,DESENCAIXE CAIXA EURO                   ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6510,DESENCAIXE CAIXA EURO                   ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6535,PROJETO OBRA FIN. EXTERIOR              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,4.902.076.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6535,PROJETO OBRA FIN. EXTERIOR              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,4.902.076.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6535,PROJETO OBRA FIN. EXTERIOR              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,4.902.076.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6535,PROJETO OBRA FIN. EXTERIOR              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,4.902.076.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6535,PROJETO OBRA FIN. EXTERIOR              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,4.902.076.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6535,PROJETO OBRA FIN. EXTERIOR              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-4.902.076.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6800,HOLDING % CE FIN                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,24.156.850.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6800,HOLDING % CE FIN                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,24.156.850.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6800,HOLDING % CE FIN                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,24.156.850.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6800,HOLDING % CE FIN                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,24.156.850.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6800,HOLDING % CE FIN                        ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-24.156.850.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6800,HOLDING % CE FIN                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,31.931.450.230.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6800,HOLDING % CE FIN                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,31.931.450.230.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6800,HOLDING % CE FIN                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,31.931.450.230.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6800,HOLDING % CE FIN                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,31.931.450.230.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6800,HOLDING % CE FIN                        ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-31.931.450.230.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6995,DIVERSOS PRESIDENCIA FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.451.652.413.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6995,DIVERSOS PRESIDENCIA FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.451.652.413.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6995,DIVERSOS PRESIDENCIA FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.451.652.413.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,6995,DIVERSOS PRESIDENCIA FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-1.451.652.413.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7006,DSCX AJUSTE MERCADO FIN                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-2.071.051.247.250.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7006,DSCX AJUSTE MERCADO FIN                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-2.071.051.247.250.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7006,DSCX AJUSTE MERCADO FIN                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-2.071.051.247.250.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7006,DSCX AJUSTE MERCADO FIN                 ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,2.071.051.247.250.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7006,DSCX AJUSTE MERCADO FIN                 ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,108.323.374.430.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7006,DSCX AJUSTE MERCADO FIN                 ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,108.323.374.430.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7006,DSCX AJUSTE MERCADO FIN                 ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,108.323.374.430.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7006,DSCX AJUSTE MERCADO FIN                 ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-108.323.374.430.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7009,OVERHEAD GERAL FIN BRASIL - AJ          ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,32.560.078.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7009,OVERHEAD GERAL FIN BRASIL - AJ          ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,32.560.078.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7009,OVERHEAD GERAL FIN BRASIL - AJ          ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,32.560.078.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7009,OVERHEAD GERAL FIN BRASIL - AJ          ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,32.560.078.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7009,OVERHEAD GERAL FIN BRASIL - AJ          ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-32.560.078.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7010,OVERHEAD GERAL FIN BRASIL               ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,48.072.907.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7010,OVERHEAD GERAL FIN BRASIL               ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,48.072.907.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7010,OVERHEAD GERAL FIN BRASIL               ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,48.072.907.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7010,OVERHEAD GERAL FIN BRASIL               ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,48.072.907.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7010,OVERHEAD GERAL FIN BRASIL               ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-48.072.907.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7010,OVERHEAD GERAL FIN BRASIL               ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,9.343.952.800.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7010,OVERHEAD GERAL FIN BRASIL               ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,9.343.952.800.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7010,OVERHEAD GERAL FIN BRASIL               ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,9.343.952.800.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7010,OVERHEAD GERAL FIN BRASIL               ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,9.343.952.800.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7010,OVERHEAD GERAL FIN BRASIL               ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-9.343.952.800.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,13.326.589.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,13.326.589.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,13.326.589.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-13.326.589.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,58.176.656.550.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,58.176.656.550.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,58.176.656.550.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7021,DSCX - EQUIPAMENTOS - RATEIO            ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-58.176.656.550.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7026,OVER ESPCIFICO DISP. FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,8.953.264.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7026,OVER ESPCIFICO DISP. FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,8.953.264.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7026,OVER ESPCIFICO DISP. FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,8.953.264.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7026,OVER ESPCIFICO DISP. FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,8.953.264.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7026,OVER ESPCIFICO DISP. FIN                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-8.953.264.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7026,OVER ESPCIFICO DISP. FIN                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7026,OVER ESPCIFICO DISP. FIN                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7026,OVER ESPCIFICO DISP. FIN                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7026,OVER ESPCIFICO DISP. FIN                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7026,OVER ESPCIFICO DISP. FIN                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7043,IMPOSTO DE RENDA AJUSTE FIN             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7043,IMPOSTO DE RENDA AJUSTE FIN             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7043,IMPOSTO DE RENDA AJUSTE FIN             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7043,IMPOSTO DE RENDA AJUSTE FIN             ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7045,DSCX IR OBRAS                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-565.275.338.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7045,DSCX IR OBRAS                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-565.275.338.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7045,DSCX IR OBRAS                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-565.275.338.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7045,DSCX IR OBRAS                           ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,565.275.338.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7045,DSCX IR OBRAS                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-74.655.851.270.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7045,DSCX IR OBRAS                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-74.655.851.270.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7045,DSCX IR OBRAS                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-74.655.851.270.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7045,DSCX IR OBRAS                           ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,74.655.851.270.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,114.600.883.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,114.600.883.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,114.600.883.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-114.600.883.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,40.147.087.160.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,40.147.087.160.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,40.147.087.160.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7060,AMORTIZAÄ«O DE INVEST. FIN              ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,-40.147.087.160.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7900,SALDO OPERACIONAL                       ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.822.537.376.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,7900,SALDO OPERACIONAL                       ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,388.528.300.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,8105,DIFERIDO                                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,8105,DIFERIDO                                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,8105,DIFERIDO                                ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,0.00000000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,8105,DIFERIDO                                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.848.147.400.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,8105,DIFERIDO                                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.848.147.400.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,8105,DIFERIDO                                ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,1.848.147.400.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,8106,SALDO DE INVESTIMENTOS                  ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,173.720.952.970.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,8106,SALDO DE INVESTIMENTOS                  ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,173.720.952.970.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,8106,SALDO DE INVESTIMENTOS                  ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,173.720.952.970.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,8106,SALDO DE INVESTIMENTOS                  ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,923.114.327.150.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,8106,SALDO DE INVESTIMENTOS                  ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,923.114.327.150.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,8106,SALDO DE INVESTIMENTOS                  ,PO                            ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,923.114.327.150.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9020,IMOBILIZADO NECESSµRIO DISP.            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,136.201.860.000.000
VPENE,VAR PRE ENERGIA                    ,NULL,Energia                                 ,9020,IMOBILIZADO NECESSµRIO DISP.            ,ECOR                          ,CONSOLIDADORA       ,CONSOLIDADORA,NBR$      ,CONSOLIDADORA       ,NULL,201312,136.201.860.000.000
